"id","pos_id","position_name","subposition","status","code","order_id","type_code","gcode","level_edu","duration_typ","csbanew"
"362","9022014004748","ROYPURA","NARSINGDI",,"Thana","362",,,,,
"363","9022014011815","SHIBPUR","NARSINGDI",,"Thana","363",,,,,
"364","9022014011611","BELABO","NARSINGDI",,"Thana","364",,,,,
"365","9022014006680","MANOHARDI","NARSINGDI",,"Thana","365",,,,,
"366","9022014012362","NARSINGDI SADAR","NARSINGDI",,"Thana","366",,,,,
"367","9022014013815","PALASH","NARSINGDI",,"Thana","367",,,,,
"368","9022014007577","ROYPURA","NARSINGDI",,"Thana","368",,,,,
"369","9022014009484","SHIBPUR","NARSINGDI",,"Thana","369",,,,,
"370","9022014005570","ATPARA","NETROKONA",,"Thana","370",,,,,
"371","9022014005618","BARHATTA","NETROKONA",,"Thana","371",,,,,
"372","9022014008523","DURGAPUR","NETROKONA",,"Thana","372",,,,,
"373","9022014004573","KHALIAJURI","NETROKONA",,"Thana","373",,,,,
"374","9022014005486","KALMAKANDA","NETROKONA",,"Thana","374",,,,,
"375","9022014005936","KENDUA THANA","NETROKONA",,"Thana","375",,,,,
"376","9022014008768","MADAN","NETROKONA",,"Thana","376",,,,,
"377","9022014010374","MOHANGANJ","NETROKONA",,"Thana","377",,,,,
"378","9022014004805","NETROKONA SADAR","NETROKONA",,"Thana","378",,,,,
"379","9022014014024","PURBADHALA","NETROKONA",,"Thana","379",,,,,
"380","9022014011899","BALIAKANDI","RAJBARI",,"Thana","380",,,,,
"381","9022014009250","GOALANDAGHAT","RAJBARI",,"Thana","381",,,,,
"382","9022014012671","PANGSHA","RAJBARI",,"Thana","382",,,,,
"383","9022014012464","RAJBARI SADAR","RAJBARI",,"Thana","383",,,,,
"384","9022014005202","BHEDARGANJ","SHARIATPUR",,"Thana","384",,,,,
"385","9022014010435","DAMUDYA","SHARIATPUR",,"Thana","385",,,,,
"386","9022014013963","GOSAIRHAT","SHARIATPUR",,"Thana","386",,,,,
"387","9022014006135","NARIA","SHARIATPUR",,"Thana","387",,,,,
"388","9022014006944","PALONG SADAR","SHARIATPUR",,"Thana","388",,,,,
"389","9022014006161","ZANJIRA","SHARIATPUR",,"Thana","389",,,,,
"848","2092014094310","BANDARBAN SADAR","BANDARBAN",,"Thana","832",,,,,
"847","21082014062100","PIRGONJ","THAKURGAON",,"Thana","832",,,,,
"846","14082014074000","MATHBARIA","PIROJPUR",,"Thana","832",,,,,
"845","6082014108280","LALMONIRHAT SADAR","LALMONIRHAT",,"Thana","832",,,,,
"844","5082014103540","TANORE","RAJSHAHI",,"Thana","832",,,,,
"396","9022014008020","JHENAIGATI","SHERPUR",,"Thana","396",,,,,
"397","9022014009680","NAKLA","SHERPUR",,"Thana","397",,,,,
"398","9022014009666","NALITABARI","SHERPUR",,"Thana","398",,,,,
"399","9022014006322","SHERPUR SADAR","SHERPUR",,"Thana","399",,,,,
"400","9022014007594","SREEBARDI","SHERPUR",,"Thana","400",,,,,
"401","9022014005303","BASAIL","TANGAIL",,"Thana","401",,,,,
"402","9022014013243","BHUAPUR","TANGAIL",,"Thana","402",,,,,
"403","9022014011492","DELDUAR","TANGAIL",,"Thana","403",,,,,
"404","9022014010160","DHANBARI","TANGAIL",,"Thana","404",,,,,
"405","9022014010689","GHATAIL","TANGAIL",,"Thana","405",,,,,
"406","9022014007804","GOPALPUR","TANGAIL",,"Thana","406",,,,,
"407","9022014006980","KALIHATI","TANGAIL",,"Thana","407",,,,,
"408","9022014006985","MADHUPUR","TANGAIL",,"Thana","408",,,,,
"409","9022014014361","MIRZAPUR","TANGAIL",,"Thana","409",,,,,
"410","9022014006443","NAGARPUR","TANGAIL",,"Thana","410",,,,,
"411","9022014011232","SAKHIPUR","TANGAIL",,"Thana","411",,,,,
"412","9022014004729","TANGAIL SADAR","TANGAIL",,"Thana","412",,,,,
"413","9022014010704","BAGERHAT SADAR","BAGERHAT",,"Thana","413",,,,,
"414","9022014010469","CHITALMARI","BAGERHAT",,"Thana","414",,,,,
"415","9022014011223","FAKIRHAT","BAGERHAT",,"Thana","415",,,,,
"416","9022014007724","KACHUA","BAGERHAT",,"Thana","416",,,,,
"417","9022014013457","MOLLAHAT","BAGERHAT",,"Thana","417",,,,,
"418","9022014006211","MONGLA","BAGERHAT",,"Thana","418",,,,,
"419","9022014010769","MORRELGANJ","BAGERHAT",,"Thana","419",,,,,
"420","9022014008060","RAMPAL","BAGERHAT",,"Thana","420",,,,,
"421","9022014008201","SARANKHOLA","BAGERHAT",,"Thana","421",,,,,
"422","9022014013009","ALAMDANGA","CHUADANGA",,"Thana","422",,,,,
"423","9022014004938","DAMURHUDA","CHUADANGA",,"Thana","423",,,,,
"424","9022014004900","JIBAN NAGAR","CHUADANGA",,"Thana","424",,,,,
"425","9022014007151","ABHAYNAGAR","JESSORE",,"Thana","425",,,,,
"426","9022014009940","BAGHERPARA","JESSORE",,"Thana","426",,,,,
"427","9022014014101","CHAUGACHHA","JESSORE",,"Thana","427",,,,,
"428","9022014010604","JHIKARGACHHA","JESSORE",,"Thana","428",,,,,
"429","9022014009823","KESHABPUR","JESSORE",,"Thana","429",,,,,
"430","9022014014701","JESSORE SADAR","JESSORE",,"Thana","430",,,,,
"431","9022014011398","MANIRAMPUR","JESSORE",,"Thana","431",,,,,
"432","9022014011010","SHARSHA","JESSORE",,"Thana","432",,,,,
"433","9022014007889","HARINAKUNDA","JHENAIDAHA",,"Thana","433",,,,,
"434","9022014007906","JHENAIDAHA SADAR","JHENAIDAHA",,"Thana","434",,,,,
"435","9022014013983","KALIGANJ","JHENAIDAHA",,"Thana","435",,,,,
"436","9022014005414","KOTCHANDPUR","JHENAIDAHA",,"Thana","436",,,,,
"437","9022014012335","MAHESHPUR","JHENAIDAHA",,"Thana","437",,,,,
"438","9022014009869","SHAILKUPA","JHENAIDAHA",,"Thana","438",,,,,
"439","9022014012393","HARINAKUNDA","JHENAIDAHA",,"Thana","439",,,,,
"440","9022014006505","JHENAIDAHA SADAR","JHENAIDAHA",,"Thana","440",,,,,
"441","9022014008416","KALIGANJ","JHENAIDAHA",,"Thana","441",,,,,
"442","9022014010248","KOTCHANDPUR","JHENAIDAHA",,"Thana","442",,,,,
"443","9022014012937","MAHESHPUR","JHENAIDAHA",,"Thana","443",,,,,
"444","9022014008448","SHAILKUPA","JHENAIDAHA",,"Thana","444",,,,,
"445","9022014012127","BATIAGHATA","KHULNA",,"Thana","445",,,,,
"446","9022014014684","DACOPE","KHULNA",,"Thana","446",,,,,
"447","9022014012106","DAULATPUR THANA","KHULNA",,"Thana","447",,,,,
"448","9022014012638","DUMURIA","KHULNA",,"Thana","448",,,,,
"449","9022014007584","DIGHALIA","KHULNA",,"Thana","449",,,,,
"450","9022014010460","KHALISHPUR THANA","KHULNA",,"Thana","450",,,,,
"451","9022014010850","KHANJAHANALI  THANA","KHULNA",,"Thana","451",,,,,
"452","9022014013475","KHULNA SADAR  THANA","KHULNA",,"Thana","452",,,,,
"453","9022014010759","KOYRA","KHULNA",,"Thana","453",,,,,
"454","9022014010033","PHULTALA","KHULNA",,"Thana","454",,,,,
"455","9022014007074","RUPSA","KHULNA",,"Thana","455",,,,,
"456","9022014010821","SONADANGA THANA","KHULNA",,"Thana","456",,,,,
"457","9022014009298","TEROKHADA","KHULNA",,"Thana","457",,,,,
"458","9022014011231","BHERAMARA","KUSHTIA",,"Thana","458",,,,,
"459","9022014013161","DAULATPUR","KUSHTIA",,"Thana","459",,,,,
"460","9022014014031","KHOKSA","KUSHTIA",,"Thana","460",,,,,
"461","9022014011241","KUMARKHALI","KUSHTIA",,"Thana","461",,,,,
"462","9022014006897","KUSHTIA SADAR","KUSHTIA",,"Thana","462",,,,,
"463","9022014005851","MIRPUR","KUSHTIA",,"Thana","463",,,,,
"464","9022014013657","SHALIKHA","MAGURA",,"Thana","464",,,,,
"465","9022014014043","SREEPUR","MAGURA",,"Thana","465",,,,,
"466","9022014005316","GANGNI","MEHERPUR",,"Thana","466",,,,,
"467","9022014007766","MUJIBNAGAR","MEHERPUR",,"Thana","467",,,,,
"468","9022014007474","MEHERPUR SADAR","MEHERPUR",,"Thana","468",,,,,
"469","9022014007478","KALIA","NARAIL",,"Thana","469",,,,,
"470","9022014008929","LOHAGARA","NARAIL",,"Thana","470",,,,,
"471","9022014013177","NARAIL SADAR","NARAIL",,"Thana","471",,,,,
"472","9022014006432","ASSASUNI","SATKHIRA",,"Thana","472",,,,,
"473","9022014013933","DEBHATA","SATKHIRA",,"Thana","473",,,,,
"474","9022014013039","KALAROA","SATKHIRA",,"Thana","474",,,,,
"475","9022014006096","KALIGANJ","SATKHIRA",,"Thana","475",,,,,
"476","9022014007494","SATKHIRA SADAR","SATKHIRA",,"Thana","476",,,,,
"477","9022014012316","SHYAMNAGAR","SATKHIRA",,"Thana","477",,,,,
"478","9022014011248","TALA","SATKHIRA",,"Thana","478",,,,,
"479","9022014015047","ADAMDIGHI","BOGRA",,"Thana","479",,,,,
"480","9022014009260","DHUNAT","BOGRA",,"Thana","480",,,,,
"481","9022014006317","DHUPCHANCHIA","BOGRA",,"Thana","481",,,,,
"482","9022014008709","GABTALI","BOGRA",,"Thana","482",,,,,
"483","9022014013660","KAHALOO","BOGRA",,"Thana","483",,,,,
"484","9022014009836","NANDIGRAM","BOGRA",,"Thana","484",,,,,
"485","9022014009185","SARIAKANDI","BOGRA",,"Thana","485",,,,,
"486","9022014009321","SHAJAHANPUR","BOGRA",,"Thana","486",,,,,
"487","9022014012013","SHERPUR","BOGRA",,"Thana","487",,,,,
"488","9022014009960","SHIBGANJ","BOGRA",,"Thana","488",,,,,
"489","9022014015406","SONATOLA","BOGRA",,"Thana","489",,,,,
"490","9022014014485","AKKELPUR","JOYPURHAT",,"Thana","490",,,,,
"491","9022014011817","JOYPURHAT SADAR","JOYPURHAT",,"Thana","491",,,,,
"492","9022014011098","KALAI","JOYPURHAT",,"Thana","492",,,,,
"493","9022014006585","KHETLAL","JOYPURHAT",,"Thana","493",,,,,
"494","9022014012947","PANCHBIBI","JOYPURHAT",,"Thana","494",,,,,
"495","9022014008109","ATRAI","NAOGAON",,"Thana","495",,,,,
"496","9022014013679","BADALGACHHI","NAOGAON",,"Thana","496",,,,,
"497","9022014009909","MANDA","NAOGAON",,"Thana","497",,,,,
"498","9022014009193","MAHADEBPUR","NAOGAON",,"Thana","498",,,,,
"499","9022014014711","NAOGAON SADAR","NAOGAON",,"Thana","499",,,,,
"500","9022014011440","NIAMATPUR","NAOGAON",,"Thana","500",,,,,
"501","9022014014111","PATNITALA","NAOGAON",,"Thana","501",,,,,
"502","9022014006230","RANINAGAR","NAOGAON",,"Thana","502",,,,,
"503","9022014005724","SAPAHAR","NAOGAON",,"Thana","503",,,,,
"504","9022014010857","BAGATIPARA","NATORE",,"Thana","504",,,,,
"505","9022014006876","BARAIGRAM","NATORE",,"Thana","505",,,,,
"506","9022014012599","GURUDASPUR","NATORE",,"Thana","506",,,,,
"507","9022014009676","LALPUR","NATORE",,"Thana","507",,,,,
"508","9022014010362","NATORE SADAR","NATORE",,"Thana","508",,,,,
"509","9022014005841","SINGRA","NATORE",,"Thana","509",,,,,
"510","9022014014547","BHOLAHAT","CHAPAI NABABAGANJ",,"Thana","510",,,,,
"511","9022014012203","GOMASTAPUR","CHAPAI NABABAGANJ",,"Thana","511",,,,,
"512","9022014008761","NACHOLE","CHAPAI NABABAGANJ",,"Thana","512",,,,,
"513","9022014015357","NABABGANJ SADAR","CHAPAI NABABAGANJ",,"Thana","513",,,,,
"514","9022014015726","SHIBGANJ","CHAPAI NABABAGANJ",,"Thana","514",,,,,
"515","9022014012461","ATGHARIA","PABNA",,"Thana","515",,,,,
"516","9022014008085","BERA","PABNA",,"Thana","516",,,,,
"517","9022014007425","BHANGURA","PABNA",,"Thana","517",,,,,
"518","9022014006744","CHATMOHAR","PABNA",,"Thana","518",,,,,
"519","9022014013591","FARIDPUR","PABNA",,"Thana","519",,,,,
"520","9022014013474","ISHWARDI","PABNA",,"Thana","520",,,,,
"521","9022014006470","PABNA SADAR","PABNA",,"Thana","521",,,,,
"522","9022014006103","SANTHIA","PABNA",,"Thana","522",,,,,
"523","9022014015725","SUJANAGAR","PABNA",,"Thana","523",,,,,
"524","9022014013042","BAGHA","RAJSHAHI",,"Thana","524",,,,,
"525","9022014015816","BAGHMARA","RAJSHAHI",,"Thana","525",,,,,
"526","9022014011201","BOALIA THANA","RAJSHAHI",,"Thana","526",,,,,
"527","9022014013344","CHARGHAT","RAJSHAHI",,"Thana","527",,,,,
"528","9022014019943","DURGAPUR","RAJSHAHI",,"Thana","528",,,,,
"529","9022014011981","GODAGARI","RAJSHAHI",,"Thana","529",,,,,
"530","9022014013095","MATIHAR THANA","RAJSHAHI",,"Thana","530",,,,,
"531","9022014017380","MOHANPUR","RAJSHAHI",,"Thana","531",,,,,
"532","9022014014822","PABA","RAJSHAHI",,"Thana","532",,,,,
"533","9022014013807","PUTHIA","RAJSHAHI",,"Thana","533",,,,,
"534","9022014016491","RAJPARA THANA","RAJSHAHI",,"Thana","534",,,,,
"535","9022014014372","SHAHMAKHDUM  THANA","RAJSHAHI",,"Thana","535",,,,,
"536","9022014020090","CHAUHALI","SIRAJGANJ",,"Thana","536",,,,,
"537","9022014013718","KAMARKHANDA","SIRAJGANJ",,"Thana","537",,,,,
"538","9022014012729","KAZIPUR","SIRAJGANJ",,"Thana","538",,,,,
"539","9022014014347","ROYGANJ","SIRAJGANJ",,"Thana","539",,,,,
"540","9022014014779","SHAHJADPUR","SIRAJGANJ",,"Thana","540",,,,,
"541","9022014018436","SIRAJGANJ SADAR","SIRAJGANJ",,"Thana","541",,,,,
"542","9022014018464","TARASH","SIRAJGANJ",,"Thana","542",,,,,
"543","9022014012879","ULLAH PARA","SIRAJGANJ",,"Thana","543",,,,,
"544","9022014013767","BIRAMPUR","DINAJPUR",,"Thana","544",,,,,
"545","9022014011777","BIRGANJ","DINAJPUR",,"Thana","545",,,,,
"546","9022014010657","BIRAL","DINAJPUR",,"Thana","546",,,,,
"547","9022014019707","BOCHAGANJ","DINAJPUR",,"Thana","547",,,,,
"548","9022014012257","CHIRIRBANDAR","DINAJPUR",,"Thana","548",,,,,
"549","9022014013542","FULBARI","DINAJPUR",,"Thana","549",,,,,
"550","9022014013875","GHORAGHAT","DINAJPUR",,"Thana","550",,,,,
"551","9022014011110","HAKIMPUR","DINAJPUR",,"Thana","551",,,,,
"552","9022014010655","KAHAROLE","DINAJPUR",,"Thana","552",,,,,
"553","9022014012130","KHANSAMA","DINAJPUR",,"Thana","553",,,,,
"554","9022014017084","DINAJPUR SADAR","DINAJPUR",,"Thana","554",,,,,
"555","9022014014802","NAWABGANJ","DINAJPUR",,"Thana","555",,,,,
"556","9022014014666","PARBATIPUR","DINAJPUR",,"Thana","556",,,,,
"557","9022014011285","FULCHHARI","GAIBANDHA",,"Thana","557",,,,,
"558","9022014013259","GAIBANDHA SADAR","GAIBANDHA",,"Thana","558",,,,,
"559","9022014014946","GOBINDAGANJ","GAIBANDHA",,"Thana","559",,,,,
"560","9022014017556","PALASHBARI","GAIBANDHA",,"Thana","560",,,,,
"561","9022014012064","SADULLAPUR","GAIBANDHA",,"Thana","561",,,,,
"562","9022014013299","SAGHATTA","GAIBANDHA",,"Thana","562",,,,,
"563","9022014019255","SUNDARGANJ","GAIBANDHA",,"Thana","563",,,,,
"564","9022014012622","BHURUNGAMARI","KURIGRAM",,"Thana","564",,,,,
"565","9022014011486","CHARRAJIBPUR","KURIGRAM",,"Thana","565",,,,,
"566","9022014012892","CHILMARI","KURIGRAM",,"Thana","566",,,,,
"567","9022014020478","PHULBARI","KURIGRAM",,"Thana","567",,,,,
"568","9022014014728","KURIGRAM SADAR","KURIGRAM",,"Thana","568",,,,,
"569","9022014017269","NAGESHWARI","KURIGRAM",,"Thana","569",,,,,
"570","9022014013437","RAJARHAT","KURIGRAM",,"Thana","570",,,,,
"571","9022014013093","RAUMARI","KURIGRAM",,"Thana","571",,,,,
"572","9022014016854","ULIPUR","KURIGRAM",,"Thana","572",,,,,
"573","9022014010796","ADITMARI","LALMONIRHAT",,"Thana","573",,,,,
"574","9022014018609","HATIBANDHA","LALMONIRHAT",,"Thana","574",,,,,
"575","9022014012389","KALIGANJ","LALMONIRHAT",,"Thana","575",,,,,
"576","9022014015352","PATGRAM","LALMONIRHAT",,"Thana","576",,,,,
"577","9022014018595","DIMLA","NILPHAMARI",,"Thana","577",,,,,
"578","9022014012432","DOMAR","NILPHAMARI",,"Thana","578",,,,,
"579","9022014015814","JALDHAKA","NILPHAMARI",,"Thana","579",,,,,
"580","9022014016232","KISHOREGANJ","NILPHAMARI",,"Thana","580",,,,,
"581","9022014020276","NILPHAMARI SADAR","NILPHAMARI",,"Thana","581",,,,,
"582","9022014020594","SAIDPUR","NILPHAMARI",,"Thana","582",,,,,
"583","9022014015116","ATWARI","PANCHAGARH",,"Thana","583",,,,,
"584","9022014015462","BODA","PANCHAGARH",,"Thana","584",,,,,
"585","9022014013242","DEBIGANJ","PANCHAGARH",,"Thana","585",,,,,
"586","9022014018407","PANCHAGARH SADAR","PANCHAGARH",,"Thana","586",,,,,
"587","9022014019158","TENTULIA","PANCHAGARH",,"Thana","587",,,,,
"588","9022014016019","BADARGANJ","RANGPUR",,"Thana","588",,,,,
"589","9022014018214","GANGACHARA","RANGPUR",,"Thana","589",,,,,
"590","9022014016309","KAUNIA","RANGPUR",,"Thana","590",,,,,
"591","9022014013429","RANGPUR SADAR","RANGPUR",,"Thana","591",,,,,
"592","9022014014921","MITHAPUKUR","RANGPUR",,"Thana","592",,,,,
"593","9022014013281","PIRGACHHA","RANGPUR",,"Thana","593",,,,,
"594","9022014019506","PIRGANJ","RANGPUR",,"Thana","594",,,,,
"595","9022014018487","TARAGANJ","RANGPUR",,"Thana","595",,,,,
"596","9022014016660","BALIADANGI","THAKURGAON",,"Thana","596",,,,,
"597","9022014013852","HARIPUR","THAKURGAON",,"Thana","597",,,,,
"598","9022014017951","RANISANKAIL","THAKURGAON",,"Thana","598",,,,,
"599","9022014012249","THAKURGAON SADAR","THAKURGAON",,"Thana","599",,,,,
"600","9022014015731","AJMIRIGANJ","HABIGANJ",,"Thana","600",,,,,
"601","9022014014882","BAHUBAL","HABIGANJ",,"Thana","601",,,,,
"602","9022014011236","BANIACHONG","HABIGANJ",,"Thana","602",,,,,
"603","9022014013335","CHUNARUGHAT","HABIGANJ",,"Thana","603",,,,,
"604","9022014013834","HABIGANJ SADAR","HABIGANJ",,"Thana","604",,,,,
"605","9022014015294","LAKHAI","HABIGANJ",,"Thana","605",,,,,
"606","9022014014853","MADHABPUR","HABIGANJ",,"Thana","606",,,,,
"607","9022014013593","NABIGANJ","HABIGANJ",,"Thana","607",,,,,
"608","9022014019018","BARLEKHA","MAULVI BAZAR",,"Thana","608",,,,,
"609","9022014018236","JURI","MAULVI BAZAR",,"Thana","609",,,,,
"610","9022014013399","KAMALGANJ","MAULVI BAZAR",,"Thana","610",,,,,
"611","9022014017867","KULAURA","MAULVI BAZAR",,"Thana","611",,,,,
"612","9022014020732","MAULVIBAZAR SADAR","MAULVI BAZAR",,"Thana","612",,,,,
"613","9022014012693","RAJNAGAR","MAULVI BAZAR",,"Thana","613",,,,,
"614","9022014017693","BISHWAMBARPUR","SUNAMGANJ",,"Thana","614",,,,,
"615","9022014020329","CHHATAK","SUNAMGANJ",,"Thana","615",,,,,
"616","9022014012166","DAKHINSUNAMGANJ","SUNAMGANJ",,"Thana","616",,,,,
"617","9022014019100","DERAI","SUNAMGANJ",,"Thana","617",,,,,
"618","9022014014947","DHARAMPASHA","SUNAMGANJ",,"Thana","618",,,,,
"619","9022014013208","DOWARABAZAR","SUNAMGANJ",,"Thana","619",,,,,
"620","9022014019951","JAGANNATHPUR","SUNAMGANJ",,"Thana","620",,,,,
"621","9022014012913","JAMALGANJ","SUNAMGANJ",,"Thana","621",,,,,
"622","9022014018838","SULLA","SUNAMGANJ",,"Thana","622",,,,,
"623","9022014017809","SUNAMGANJ SADAR","SUNAMGANJ",,"Thana","623",,,,,
"624","9022014016934","TAHIRPUR","SUNAMGANJ",,"Thana","624",,,,,
"625","9022014011533","BALAGANJ","SYLHET",,"Thana","625",,,,,
"626","9022014012575","BEANIBAZAR","SYLHET",,"Thana","626",,,,,
"627","9022014019700","BISHWANATH","SYLHET",,"Thana","627",,,,,
"628","9022014019438","COMPANIGANJ","SYLHET",,"Thana","628",,,,,
"629","9022014017344","DAKHINSURMA","SYLHET",,"Thana","629",,,,,
"630","9022014013558","FENCHUGANJ","SYLHET",,"Thana","630",,,,,
"631","9022014017249","GOLABGANJ","SYLHET",,"Thana","631",,,,,
"632","9022014014696","GOWAINGHAT","SYLHET",,"Thana","632",,,,,
"633","9022014019205","JAINTIAPUR","SYLHET",,"Thana","633",,,,,
"634","9022014021424","KANAIGHAT","SYLHET",,"Thana","634",,,,,
"635","9022014017967","SYLHETSADAR","SYLHET",,"Thana","635",,,,,
"636","9022014014735","ZAKIGANJ","SYLHET",,"Thana","636",,,,,
"832","18052014106900","BOGRA SADAR","BOGRA",,"Thana","824",,,,,
"833","28062014085600","SREEMONGAL","MAULVI BAZAR",,"Thana","824",,,,,
"834","30062014096000","FOTULLA","NARAYANGONJ",,"Thana","832",,,,,
"835","30062014099200","PORSHA","NAOGAON",,"Thana","832",,,,,
"836","30062014097100","DHAMOIRHAT","NAOGAON",,"Thana","832",,,,,
"837","7072014038870","PAIKGACHHA","KHULNA",,"Thana","832",,,,,
"838","7072014040290","KAPASIA","GAZIPUR",,"Thana","832",,,,,
"839","7072014040510","TONGI","GAZIPUR",,"Thana","832",,,,,
"840","9072014036380","CHUADANGA SADAR","CHUADANGA",,"Thana","832",,,,,
"841","14072014084900","BELKUCHI","SIRAJGANJ",,"Thana","832",,,,,
"842","14072014087400","MAGURA SADAR","MAGURA",,"Thana","832",,,,,
"843","14072014093000","MOHAMMODPUR","MAGURA",,"Thana","832",,,,,
"853","10012017112264","Joydebpur","GAZIPUR",,"Thana","854",,,,,
"854","19012017128481","Kalukhali","RAJBARI",,"Thana","854",,,,,
"855","23042017122068","Others (Foreigner)","Others (Foreigner)",,"Thana","855",,,,,
"856","30042017163776","Siddhirganj","NARAYANGONJ",,"Thana","963",,,,,
"858","13032018105500","SOLONGA","SIRAJGANJ",,"Thana","999",,,,,
